3414521326,8.2389590,49.9653823
2492999415,8.2390852,49.9654083
1585920990,8.2392008,49.9654162
2492999416,8.2393139,49.9654140
8023951,8.2394183,49.9653942
2492999414,8.2395303,49.9653522
2492999413,8.2396112,49.9652988
8023953,8.2396646,49.9652395
2492999410,8.2396942,49.9651815
2492999405,8.2396983,49.9651054
8023955,8.2396770,49.9650091
24639310,8.3429697,50.0659512
1705746057,8.3430162,50.0659420
24639311,8.3430647,50.0659444
1705746058,8.3431083,50.0659581
24639332,8.3431411,50.0659812
24639335,8.3431586,50.0660117
1705746069,8.3431567,50.0660441
24639337,8.3431356,50.0660736
1705746073,8.3430986,50.0660957
24639302,8.3430512,50.0661071
1705746074,8.3430068,50.0661067
24639304,8.3429652,50.0660968
1705746071,8.3429312,50.0660785
24639307,8.3429088,50.0660539
1705746062,8.3429007,50.0660259
24639309,8.3429077,50.0659978
1705746059,8.3429318,50.0659707
24639362,8.3427409,50.0596755
766136434,8.3430816,50.0599102
4555828331,8.3438081,50.0603937
24639368,8.3439961,50.0605133
4556157446,8.3441615,50.0606193
766138759,8.3444688,50.0608220
24639370,8.3460168,50.0618370
865310151,8.3460525,50.0618584
24639373,8.3461437,50.0619332
766138763,8.3469692,50.0627290
24639376,8.3475717,50.0633099
6953790865,8.3475918,50.0633294
765948253,8.3478567,50.0635874
764076854,8.3478938,50.0636235
811549781,8.3481412,50.0638658
811549779,8.3483914,50.0640992
24639280,8.3484770,50.0641900
24639472,8.3418053,50.0551705
4030023663,8.3417542,50.0552239
5895919017,8.3417201,50.0552686
4030023664,8.3416961,50.0553128
5895919016,8.3416842,50.0553591
4030023666,8.3416847,50.0554059
5895919015,8.3416978,50.0554520
4030023668,8.3417229,50.0554960
5895919014,8.3417593,50.0555366
4030023670,8.3418061,50.0555726
5895919013,8.3418617,50.0556029
24639484,8.3419246,50.0556267
5161764860,8.3419929,50.0556433
5161764861,8.3420646,50.0556521
24639487,8.3427881,50.0557090
613185828,8.3405107,50.0565452
2387085,8.3408106,50.0566696
5895919003,8.3409024,50.0567039
4030023678,8.3410016,50.0567280
5895919004,8.3411057,50.0567415
4030023679,8.3412118,50.0567438
5895919005,8.3413170,50.0567349
4030023677,8.3414186,50.0567151
5895919006,8.3415138,50.0566850
4030023676,8.3416000,50.0566452
5895919007,8.3416749,50.0565969
4030023675,8.3417365,50.0565414
5895919008,8.3417832,50.0564802
2387090,8.3418136,50.0564149
5895919009,8.3418270,50.0563473
4030023674,8.3418230,50.0562792
5895919010,8.3418017,50.0562124
4030023673,8.3417637,50.0561488
5895919011,8.3417100,50.0560900
4030023672,8.3416420,50.0560376
5895919012,8.3415617,50.0559931
2387094,8.3414710,50.0559576
5161764859,8.3413726,50.0559321
16463003,8.3406851,50.0558558
24674817,8.3056399,50.0933360
3040212023,8.3059012,50.0932180
24674868,8.3063814,50.0930384
3493200300,8.3071260,50.0927964
24674871,8.3072658,50.0927510
24911613,8.2992861,50.0919635
1278734607,8.3000374,50.0921842
3132871980,8.3002506,50.0922486
4592637837,8.3005739,50.0923461
4592637826,8.3006269,50.0923621
658546669,8.3009903,50.0924781
7619477612,8.3011506,50.0925228
24911616,8.3012698,50.0925561
4592637820,8.3014908,50.0926228
4592637819,8.3017978,50.0927154
266003523,8.3021579,50.0928241
20113731,8.2765177,50.0851088
805270742,8.2766314,50.0850795
791331378,8.2766637,50.0850698
21723768,8.2899958,50.0521589
4737178505,8.2901314,50.0518862
21723171,8.2901911,50.0516929
507719,8.2910419,50.0500086
1411485153,8.2905767,50.0501193
507695,8.2904661,50.0501544
4737193428,8.2903660,50.0502008
5994639398,8.2902794,50.0502572
4737193427,8.2902086,50.0503221
5994639397,8.2901555,50.0503936
4737193426,8.2901217,50.0504698
5994639396,8.2901082,50.0505485
4737193425,8.2901151,50.0506276
5994639395,8.2901425,50.0507049
4737193430,8.2901895,50.0507782
5994639394,8.2902548,50.0508454
4737193424,8.2903366,50.0509047
5994639393,8.2904326,50.0509545
4737193423,8.2905401,50.0509933
5994639392,8.2906563,50.0510201
4737193422,8.2907777,50.0510341
5994639391,8.2909011,50.0510350
4737193421,8.2910230,50.0510227
5994639390,8.2911400,50.0509976
4737193429,8.2912488,50.0509603
507700,8.2913465,50.0509119
522677,8.2918955,50.0505654
21724186,8.2720216,50.0777821
3791084785,8.2721613,50.0780133
3791084786,8.2723023,50.0782299
3791084787,8.2724340,50.0783883
21723528,8.2728257,50.0787754
24911625,8.2800049,50.0852754
4849644113,8.2797539,50.0852325
6827094251,8.2792302,50.0851607
6827094282,8.2790918,50.0851417
6827094253,8.2786335,50.0850789
24911622,8.2779068,50.0849793
24911647,8.2924316,50.0883171
4849794762,8.2932385,50.0884860
24911651,8.2934748,50.0885401
4849794766,8.2936811,50.0886030
4849794765,8.2938635,50.0886701
24911655,8.2940539,50.0887564
4849794764,8.2942175,50.0888560
24911658,8.2943899,50.0889745
4849794763,8.2945447,50.0891073
24911660,8.2947319,50.0892864
24911664,8.2954318,50.0899568
1621409567,8.2957623,50.0902898
24911666,8.2962446,50.0907757
24911670,8.2967235,50.0911516
24911673,8.2969064,50.0912236
24911676,8.2972601,50.0913671
266003311,8.2977642,50.0915106
266003581,8.2986058,50.0917636
26732301,8.2438316,49.9909128
4882972670,8.2437495,49.9908938
26732315,8.2433588,49.9908035
26732326,8.2424887,49.9897956
2832076050,8.2424407,49.9897348
26732313,8.2423717,49.9894161
517345990,8.2422889,49.9892477
26732314,8.2422508,49.9891788
26870951,8.3522756,50.0240511
26870968,8.3521001,50.0239298
1578016548,8.3519707,50.0238656
26870969,8.3516766,50.0238709
26870970,8.3514828,50.0239225
1578016606,8.3513184,50.0240262
26870971,8.3512133,50.0241739
1578016618,8.3510956,50.0250391
1578016505,8.3511243,50.0251819
1578016614,8.3511917,50.0252697
26870974,8.3513081,50.0253469
26870975,8.3514753,50.0254078
4028880476,8.3515911,50.0254273
255723443,8.3521246,50.0254775
511138,8.3763301,49.9758449
6267059095,8.3764824,49.9759753
5196689134,8.3765697,49.9760360
251202102,8.3766293,49.9760702
27150599,8.2318235,49.9860054
2329290842,8.2318670,49.9860247
4113732323,8.2319045,49.9860453
5017979511,8.2320010,49.9861044
5017979510,8.2320619,49.9861209
5017979509,8.2321659,49.9861368
5017979508,8.2322300,49.9861574
4730858687,8.2322693,49.9861903
5017979503,8.2322643,49.9862354
5017979507,8.2319633,49.9867330
27150607,8.2339616,49.9844389
2907668364,8.2341496,49.9845379
6792308439,8.2347944,49.9848775
27150635,8.2348126,49.9848871
27150634,8.2349401,49.9849542
482226382,8.2363702,49.9886778
482226375,8.2362982,49.9888150
27150640,8.2344964,49.9852415
27150649,8.2401021,49.9854223
27150656,8.2398757,49.9851436
27150650,8.2406188,49.9855490
27150655,8.2401476,49.9849496
27150651,8.2411529,49.9856759
27150654,8.2404679,49.9848017
1153381645,8.2421262,49.9861219
697208263,8.2420495,49.9861435
1165768730,8.2420059,49.9866886
332328016,8.2393224,49.9852245
1502191713,8.2395185,49.9849871
27150657,8.2396151,49.9848913
27150658,8.2397296,49.9847899
1758655435,8.2398620,49.9846869
1758655434,8.2400110,49.9846032
1758655432,8.2401083,49.9845611
1758655431,8.2402187,49.9845149
27150659,8.2407242,49.9843616
117407320,8.2411006,49.9842664
332328018,8.2414952,49.9836161
27150621,8.2378757,49.9857781
27150647,8.2383287,49.9849905
27150662,8.2501803,49.9917502
1674000016,8.2502518,49.9913794
1630023566,8.2503148,49.9910529
1630023538,8.2503779,49.9907253
27150663,8.2504185,49.9905149
2025032901,8.2505068,49.9900572
2025032892,8.2505444,49.9898621
2025032889,8.2505689,49.9897351
5214116804,8.2506248,49.9894452
2556181015,8.2499135,49.9904256
27150642,8.2355629,49.9843134
1758655424,8.2357035,49.9840738
27150666,8.2365291,49.9833286
1758655418,8.2368529,49.9834825
1758655419,8.2369957,49.9835365
1758655420,8.2371360,49.9835748
27150667,8.2373354,49.9836178
27150643,8.2365171,49.9845470
1758655427,8.2366112,49.9843557
1758655425,8.2366752,49.9842689
27150668,8.2382455,49.9838379
332328744,8.2374548,49.9847766
1758655433,8.2375745,49.9845639
1758655430,8.2376514,49.9844598
1758655407,8.2387941,49.9832702
1758655398,8.2388715,49.9831797
1758655396,8.2389294,49.9830876
27150669,8.2389984,49.9829436
27077264,8.2617274,50.0018569
823561592,8.2619518,50.0021213
530081,8.2647804,50.0008891
697194414,8.2646776,50.0008982
27296108,8.2639560,50.0010838
27296110,8.2655481,50.0015382
697194413,8.2654795,50.0015571
27077364,8.2646467,50.0017904
27077355,8.2637828,50.0020442
1783958035,8.2623826,50.0024566
27077360,8.2623102,50.0024883
255374055,8.2544880,50.0066502
538454032,8.2546392,50.0065823
474357324,8.2547697,50.0065323
538454039,8.2550012,50.0064336
697199181,8.2552619,50.0063528
27296091,8.2667745,50.0025577
697194417,8.2667219,50.0025813
263663947,8.2661838,50.0028157
1181193306,8.2659820,50.0028981
27296090,8.2658010,50.0029657
27296089,8.2649867,50.0032866
1783958084,8.2635378,50.0038601
27296088,8.2634508,50.0038945
5333492101,8.2634038,50.0005306
27296106,8.2642727,50.0047364
1783958182,8.2643612,50.0046981
27640268,8.2651665,50.0043476
1290777263,8.2657736,50.0040988
4729062287,8.2665481,50.0037535
27077263,8.2613673,50.0019953
1717979526,8.2614283,50.0019481
1224328741,8.2614600,50.0019195
1413508417,8.2614932,50.0018792
1717979515,8.2615057,50.0018572
1580842052,8.2598231,49.9930898
1612203555,8.2603194,49.9933297
1612203560,8.2604726,49.9934037
27362608,8.2605486,49.9934405
6569642432,8.2609235,49.9936090
672933765,8.2609645,49.9936415
27362609,8.2609941,49.9936813
6569642436,8.2610221,49.9937338
6569642437,8.2610251,49.9937522
672933766,8.2610174,49.9937699
6569642438,8.2609962,49.9938025
1613625654,8.2609552,49.9938473
6569642439,8.2608996,49.9938513
6569642441,8.2608573,49.9938498
6569642440,8.2608182,49.9938408
27362610,8.2607779,49.9938218
27342574,8.1703766,50.0001161
5876913537,8.1709931,50.0000019
2285903287,8.1720884,49.9998288
301337150,8.1854803,49.9981511
2059036164,8.1853258,49.9983554
2059036191,8.1847862,49.9987819
663886,8.1843821,49.9990953
4525410405,8.1841493,49.9992842
663888,8.1839692,49.9994441
2285903284,8.1838301,49.9995916
2412915,8.1860927,50.0030580
2412638,8.1857376,50.0029427
2840410427,8.2415221,49.9646862
6641543798,8.2408150,49.9646382
4739843506,8.2403074,49.9646183
2840410421,8.2398672,49.9646160
662742,8.1852724,50.0025790
3261699384,8.1875951,50.0035460
2404310210,8.1997252,49.9886945
4887392891,8.1990355,49.9885733
27362562,8.1985365,49.9885010
4887392892,8.1980860,49.9884595
4887392893,8.1975657,49.9884284
27362563,8.1969732,49.9884119
4887392894,8.1963748,49.9884181
27362564,8.1958065,49.9884393
27362740,8.2621513,49.9978909
1887427253,8.2619771,49.9978870
1887427249,8.2618777,49.9978694
27362741,8.2617857,49.9978466
27362742,8.2616373,49.9977919
1160105736,8.2614948,49.9977491
1887427189,8.2614063,49.9977443
1887427190,8.2613136,49.9977541
1887427194,8.2612095,49.9977820
1160105752,8.2608723,49.9979317
1160105753,8.2607566,49.9979751
1160105754,8.2606426,49.9980047
1413872695,8.2604828,49.9980370
529838,8.2602873,50.0002183
529839,8.2591162,49.9997617
27612105,8.2611010,50.0022296
6469269539,8.2609648,50.0021784
1744505593,8.2609360,50.0021675
6469269540,8.2609029,50.0021550
151364576,8.2603317,50.0019398
2144575860,8.2603143,50.0019333
27628866,8.2189084,50.0290472
5239751730,8.2186505,50.0291305
5889020224,8.2181710,50.0292753
1746434168,8.2177934,50.0293916
3463897723,8.2175756,50.0294567
27628871,8.2171526,50.0295626
1571989550,8.2168424,50.0296220
257609625,8.2165078,50.0296713
27628874,8.2162243,50.0297020
257609623,8.2159366,50.0297128
257609622,8.2156768,50.0297085
1571989523,8.2154679,50.0296939
27628877,8.2151000,50.0296395
280679289,8.2132357,50.0442031
1131449381,8.2132874,50.0450076
27638496,8.2694024,50.0047113
697194422,8.2692910,50.0047718
877265338,8.2687405,50.0050727
1883912385,8.2686251,50.0051339
7952268595,8.2683533,50.0052819
1883912402,8.2682681,50.0053283
27638505,8.2681414,50.0053981
263673548,8.2675119,50.0057291
1290777222,8.2673942,50.0057871
1290777264,8.2668057,50.0060677
5433531989,8.2667643,50.0060882
1883676863,8.2662841,50.0063251
27633230,8.2660944,50.0064171
698230822,8.2674347,50.0046826
27296103,8.2675008,50.0047532
27633239,8.2670096,50.0071738
1883676990,8.2671097,50.0071314
1883912622,8.2675852,50.0069312
1883912619,8.2676791,50.0068831
936659483,8.2677428,50.0068458
27638558,8.2684248,50.0064521
27633136,8.2692604,50.0074088
2020112822,8.2691688,50.0074002
583265120,8.2690227,50.0074051
1883677003,8.2674183,50.0074703
27633131,8.2672583,50.0074783
27640275,8.2661043,50.0053219
698230817,8.2660345,50.0052498
256323532,8.2615653,49.9997429
3771872120,8.2617353,49.9999116
697194399,8.2619257,50.0001246
27636409,8.2469801,49.9987182
7167380732,8.2471031,49.9987258
1878300112,8.2471556,49.9987291
3162987987,8.2472920,49.9987375
1290219803,8.2476243,49.9987581
2271472966,8.2483806,49.9988050
7673247150,8.2486197,49.9988198
27636418,8.2465836,50.0015611
1878300135,8.2467387,50.0015712
288805736,8.2468766,50.0015802
1419195654,8.2473724,50.0016126
288805632,8.2476033,50.0016276
2303972587,8.2482144,50.0016675
27636547,8.2487704,49.9988292
1290219793,8.2487187,49.9991762
1290219858,8.2486162,49.9998618
541762744,8.2485794,50.0001096
27636531,8.2485736,50.0001517
27636551,8.2503164,49.9989250
1290219759,8.2502666,49.9992703
1647279170,8.2501734,49.9999475
541762760,8.2501254,50.0002299
27636528,8.2501233,50.0002515
968987030,8.2519190,49.9990243
1290219827,8.2518718,49.9993419
1293129759,8.2517514,50.0000936
541762770,8.2517371,50.0002460
27636525,8.2517213,50.0003519
582503548,8.2471634,49.9967129
5149838906,8.2471679,49.9967630
582503547,8.2471686,49.9967736
27633146,8.2677404,50.0084212
1883677074,8.2678282,50.0083805
27633143,8.2682800,50.0081710
27633141,8.2688262,50.0078394
583265135,8.2692033,50.0075159
2020112821,8.2692448,50.0074592
27633266,8.2684278,50.0091577
262908610,8.2686149,50.0090949
1413508707,8.2688414,50.0090094
1413508705,8.2690207,50.0089249
1413508704,8.2691883,50.0088340
262908612,8.2693469,50.0087362
27639992,8.2718765,50.0062657
27639989,8.2718134,50.0062910
1413508662,8.2717468,50.0063012
27639988,8.2716805,50.0062939
1156200500,8.2716299,50.0062760
1413508660,8.2715966,50.0062502
1413508659,8.2715715,50.0062014
4042155668,8.2740377,50.0035047
117761468,8.2741756,50.0033722
1156200759,8.2742495,50.0033337
1654712423,8.2743128,50.0033184
27633506,8.2743650,50.0033120
1654712420,8.2744149,50.0033142
1413508549,8.2744527,50.0033239
1654712424,8.2744838,50.0033374
1156200748,8.2745160,50.0033556
5240229328,8.2745649,50.0033918
5240229329,8.2745879,50.0034246
117761472,8.2746000,50.0034642
27629823,8.2812388,50.0088292
787430075,8.2811843,50.0089785
7127026403,8.2811269,50.0091150
1933842031,8.2810770,50.0092385
1933842042,8.2807687,50.0100103
28900933,8.3656871,50.0463849
6957633292,8.3659729,50.0462606
267053811,8.3662487,50.0461629
28900916,8.3665662,50.0459810
28900914,8.3714099,50.0475708
7170468516,8.3716096,50.0476639
28900920,8.3718199,50.0477654
28900913,8.3721055,50.0479183
7170468515,8.3723473,50.0480549
28900919,8.3725429,50.0481806
7170468514,8.3727248,50.0483082
28900912,8.3728576,50.0484138
28900918,8.3731137,50.0486361
279327123,8.3733054,50.0488125
28900911,8.3735793,50.0490509
28900910,8.3741844,50.0496318
28900917,8.3745670,50.0500747
28900909,8.3748628,50.0505151
4841487836,8.3749208,50.0506111
1694296196,8.3753494,50.0513208
28900941,8.3685649,50.0471977
267054058,8.3688266,50.0468460
28900946,8.3691668,50.0464107
28900949,8.3705488,50.0454905
6827717691,8.3705540,50.0454237
28900951,8.3705755,50.0451497
28900925,8.3701729,50.0472333
28900952,8.3703612,50.0469401
4734484720,8.3704524,50.0467846
267054091,8.3706246,50.0466395
28900954,8.3712688,50.0462079
280309092,8.3715623,50.0459886
28900965,8.3715940,50.0459651
6827717695,8.3718656,50.0457368
28900955,8.3721614,50.0454881
28900936,8.3671718,50.0469397
28900960,8.3675824,50.0465393
267053816,8.3679138,50.0462346
28900959,8.3683730,50.0458935
28900966,8.3689308,50.0455833
28900958,8.3697943,50.0452876
28900957,8.3713293,50.0451160
6827717697,8.3713932,50.0451421
28900956,8.3717995,50.0453077
7170468489,8.3583523,50.0454807
1895341935,8.3586274,50.0454915
1698681189,8.3589427,50.0455150
2387166,8.3613132,50.0473945
2387165,8.3614061,50.0474359
7170447876,8.3614874,50.0474398
7170447875,8.3615689,50.0474325
28900927,8.3619843,50.0473120
28900929,8.3630680,50.0480626
5421418474,8.3630503,50.0480503
4735851474,8.3626729,50.0477884
28900930,8.3624769,50.0476882
4735851475,8.3620872,50.0474072
27633625,8.2750718,50.0021835
452384809,8.2755532,50.0014419
27634081,8.2801517,49.9967182
27633902,8.2794317,49.9975855
27633899,8.2786366,49.9985355
6844850790,8.2786031,49.9985784
30896944,8.2545319,50.0038844
6782889526,8.2547144,50.0037319
30896943,8.2549678,50.0035873
30696514,8.2645197,50.0075250
2652771122,8.2644238,50.0075614
5292945616,8.2636924,50.0081600
30696531,8.2587142,50.0100354
255313978,8.2588839,50.0096865
30692380,8.2632319,50.0065953
30696491,8.2620830,50.0071274
5100523944,8.2620103,50.0071610
352722373,8.2617903,50.0072626
5564082221,8.2613616,50.0074607
30696492,8.2609396,50.0076557
27716008,8.2594382,50.0083494
27715961,8.2587442,50.0120506
307661535,8.2598853,50.0127810
262906893,8.2599939,50.0128535
529647,8.2651498,49.9969366
5738306927,8.2651107,49.9969418
7238405974,8.2650678,49.9969622
529652,8.2631924,49.9978534
325204339,8.2630135,49.9979233
529653,8.2629020,49.9979064
529654,8.2627533,49.9978231
574512695,8.2621669,49.9980847
1887427269,8.2621555,49.9981906
529583,8.2621338,49.9983036
1413872729,8.2620985,49.9983809
1887427330,8.2620499,49.9984558
2106516859,8.2617544,49.9988315
544292290,8.2731305,49.9954850
1602697233,8.2733293,49.9953839
30651482,8.2734921,49.9953211
998587078,8.2736347,49.9952933
544292845,8.2738199,49.9953090
31354381,8.2739263,49.9953279
544292846,8.2740619,49.9953495
544292291,8.2743093,49.9953992
544292847,8.2745159,49.9954382
30651480,8.2748198,49.9955087
529604,8.2674286,49.9982864
1425402305,8.2673872,49.9982631
1425402359,8.2655439,49.9996217
1624308701,8.2654441,49.9996649
1624308713,8.2653220,49.9997185
1624308727,8.2652028,49.9997741
1624308746,8.2650941,49.9998347
1416659589,8.2646441,50.0000668
1416659614,8.2645612,50.0001114
1416659624,8.2644907,50.0001403
1416659638,8.2644103,50.0001675
1416659646,8.2643238,50.0001893
1416659657,8.2642452,50.0002054
1416659661,8.2641699,50.0002153
697194407,8.2640576,50.0002264
27077266,8.2638987,50.0002470
530092,8.2663740,50.0001920
697205569,8.2662905,50.0001306
6888574972,8.2656244,49.9996547
1613669325,8.2659448,49.9862392
769866793,8.2660186,49.9861587
659554727,8.2661115,49.9860723
27296102,8.2686905,50.0041176
697194420,8.2687575,50.0040705
897132529,8.2690288,50.0039266
1884050434,8.2692334,50.0038097
1884050432,8.2693609,50.0037291
1884050414,8.2694521,50.0036685
29339848,8.2695235,50.0036115
224455788,8.2695816,50.0035584
29562555,8.3114387,50.0261855
29562561,8.3109222,50.0263323
627934801,8.3105879,50.0264901
29562558,8.3100647,50.0265765
29562557,8.3094798,50.0266850
29562556,8.3090241,50.0266597
29562554,8.3083073,50.0267613
1578327963,8.3398890,50.0131211
29565062,8.3400478,50.0126756
29565064,8.3400842,50.0125217
5414576995,8.3400912,50.0124436
29565067,8.3400861,50.0123654
5414576996,8.3400690,50.0122879
29565070,8.3400401,50.0122119
5414576997,8.3399997,50.0121381
29565072,8.3399481,50.0120672
29565074,8.3397448,50.0118451
2709714843,8.3396849,50.0117620
29565077,8.3396412,50.0116749
1577946047,8.3396144,50.0115850
1577946043,8.3396048,50.0114937
2709714841,8.3396127,50.0114023
29565086,8.3396378,50.0113122
2709714839,8.3396887,50.0111831
29565079,8.3397572,50.0110428
29565443,8.2802873,49.9949612
343832348,8.2804040,49.9949966
700861674,8.2804440,49.9950096
2454132042,8.2806964,49.9951111
1619471604,8.2811759,49.9953012
29565445,8.2817809,49.9955472
821344620,8.2816225,50.0082123
4244808016,8.2819416,50.0078927
1933841794,8.2821320,50.0077286
1933841792,8.2822887,50.0076145
29566168,8.2824831,50.0074930
29566300,8.2888542,50.0067645
2612919620,8.2883672,50.0066008
2803989327,8.2881551,50.0065410
1538809607,8.2879307,50.0064891
2803989326,8.2878440,50.0064724
114200431,8.2875514,50.0064208
107830707,8.2863147,50.0062480
4860303537,8.2862019,50.0062371
5129122234,8.2860461,50.0062258
1559413747,8.2858885,50.0062224
353947926,8.2857500,50.0062256
5129122235,8.2855850,50.0062382
1502191719,8.2854414,50.0062551
5129122236,8.2852956,50.0062799
5950675087,8.2852577,50.0062898
29565436,8.2851581,50.0063159
29566872,8.3091354,50.0003395
1256310457,8.3105643,49.9991469
29566874,8.3118715,49.9980609
2413444,8.3423321,49.9961601
1565782938,8.3423797,49.9962877
1565782850,8.3424330,49.9963792
1565782769,8.3425116,49.9964744
2412892,8.3426410,49.9965712
1565782756,8.3427632,49.9966442
1565782773,8.3429270,49.9967128
4827387391,8.3431037,49.9967624
1565782948,8.3433177,49.9968030
1565782789,8.3435305,49.9968291
2413186,8.3438026,49.9968483
2413235,8.3440877,49.9968530
2413336,8.3445205,49.9968492
6000038885,8.3390772,49.9819269
1564047814,8.3392209,49.9817752
21140709,8.3393795,49.9816298
2498529214,8.3395523,49.9814913
6000024284,8.3397386,49.9813603
1564047783,8.3399377,49.9812373
2498529213,8.3401487,49.9811227
6000024283,8.3403708,49.9810172
2413214,8.3406030,49.9809210
1564047785,8.3408444,49.9808347
6000024282,8.3410941,49.9807586
2413325,8.3413510,49.9806929
2412771,8.3385499,49.9878297
2413199,8.3383031,49.9871648
1564076341,8.3381983,49.9868013
2413401,8.3381122,49.9863610
2413447,8.3380277,49.9857081
2412961,8.3380280,49.9852543
6000038892,8.3380410,49.9848362
6000038893,8.3380571,49.9845913
6000038891,8.3380839,49.9843533
6000038890,8.3381268,49.9841032
2413052,8.3381679,49.9838858
6000038889,8.3382207,49.9836634
2498470950,8.3382781,49.9834509
6000038888,8.3383656,49.9831787
1564076319,8.3384338,49.9829784
6000038887,8.3385104,49.9828010
27634095,8.2789506,49.9963107
2454132132,8.2806441,49.9968865
2454132133,8.2811384,49.9970554
